gene_name	gene_id	#ofalleles
SLC35A3	23443	2
HIAT1	64645	2
SASS6	163786	2
TRMT13	54482	2
LRRC39	127495	2
DBT	1629	2
RTCA	8634	2
RTCA-AS1	100506007	2
CDC14A	8556	2
GPR88	54112	2
LINC01349	100128787	2
VCAM1	7412	2
EXTL2	2135	2
SLC30A7	148867	2
SLC30A7	148867	2
DPH5	51611	2
LOC102606465	102606465	2
LOC101928370	101928370	2
S1PR1	1901	2
OLFM3	118427	2
DNAJA1P5	94236	2
OLFM3	118427	2
COL11A1	1301	2
LOC101928436	101928436	2
RNPC3	55599	2
AMY2B	280	2
ACTG1P4	648740	2
AMY2A	279	2
LOC100129138	100129138	2
PRMT6	55170	2
NTNG1	22854	2
NTNG1	22854	2
VAV3	10451	2
VAV3-AS1	100873946	2
VAV3	10451	2
SLC25A24	29957	2
SLC25A24	29957	2
NBPF4	148545	2
NBPF6	653149	2
FAM102B	284611	2
HENMT1	113802	2
HENMT1	113802	2
PRPF38B	55119	2
PRPF38B	55119	2
FNDC7	163479	2
STXBP3	6814	2
AKNAD1	254268	2
SPATA42	642864	2
AKNAD1	254268	2
GPSM2	29899	2
CLCC1	23155	2
CLCC1	23155	2
WDR47	22911	2
TAF13	6884	2
TMEM167B	56900	2
SCARNA2	677766	2
C1orf194	127003	2
KIAA1324	57535	2
KIAA1324	57535	2
SARS	6301	2
CELSR2	1952	2
PSRC1	84722	2
MYBPHL	343263	2
SORT1	6272	2
SORT1	6272	2
PSMA5	5686	2
PSMA5	5686	2
PSMA5	5686	2
SYPL2	284612	2
ATXN7L2	127002	2
CYB561D1	284613	2
CYB561D1	284613	2
AMIGO1	57463	2
GPR61	83873	2
GNAI3	2773	2
GNAT2	2780	2
AMPD2	271	2
AMPD2	271	2
AMPD2	271	2
AMPD2	271	2
GSTM4	2948	2
GSTM2	2946	2
GSTM1	2944	2
GSTM5	2949	2
GSTM3	2947	2
EPS8L3	79574	2
CSF1	1435	2
AHCYL1	10768	2
AHCYL1	10768	2
AHCYL1	10768	2
STRIP1	85369	2
STRIP1	85369	2
ALX3	257	2
UBL4B	164153	2
SLC6A17	388662	2
KCNC4-AS1	100873974	2
KCNC4	3749	2
LOC440600	440600	2
RBM15	64783	2
SLC16A4	9122	2
LAMTOR5-AS1	101410535	2
LAMTOR5	10542	2
PROK1	84432	2
CYMP	643160	2
LOC440602	440602	2
KCNA10	3744	2
KCNA2	3737	2
KCNA2	3737	2
KCNA3	3738	2
KCNA3	3738	2
KCNA3	3738	2
CD53	963	2
CD53	963	2
LRIF1	55791	2
CEPT1	10390	2
CEPT1	10390	2
DRAM2	128338	2
DENND2D	79961	2
DENND2D	79961	2
CHI3L2	1117	2
CHI3L2	1117	2
CHIAP2	149620	2
CHIA	27159	2
PIFO	128344	2
PGCP1	441897	2
OVGP1	5016	2
ATP5F1	515	2
WDR77	79084	2
C1orf162	128346	2
ADORA3	140	2
ADORA3	140	2
LINC01160	100129269	2
RAP1A	5906	2
RAP1A	5906	2
FAM212B	55924	2
FAM212B-AS1	100506343	2
DDX20	11218	2
FAM212B	55924	2
KCND3-IT1	100874295	2
KCND3	3752	2
LOC643355	643355	2
CTTNBP2NL	55917	2
WNT2B	7482	2
WNT2B	7482	2
ST7L	54879	2
CAPZA1	829	2
MOV10	4343	2
MOV10	4343	2
RHOC	389	2
RHOC	389	2
PPM1J	333926	2
FAM19A3	284467	2
LINC01356	100996702	2
AKR7A2P1	246182	2
SLC16A1	6566	2
SLC16A1	6566	2
SLC16A1-AS1	100506392	2
LOC100996251	100996251	2
LRIG2	9860	2
LOC643441	643441	2
MAGI3	260425	2
PHTF1	10745	2
RSBN1	54665	2
AP4B1-AS1	100287722	2
PTPN22	26191	2
BCL2L15	440603	2
AP4B1	10717	2
AP4B1	10717	2
DCLRE1B	64858	2
HIPK1-AS1	101928846	2
HIPK1	204851	2
HIPK1-AS1	101928846	2
HIPK1	204851	2
HIPK1	204851	2
OLFML3	56944	2
SYT6	148281	2
SYT6	148281	2
TRIM33	51592	2
BCAS2	10286	2
DENND2C	163259	2
AMPD1	270	2
NRAS	4893	2
CSDE1	7812	2
SIKE1	80143	2
SYCP1	6847	2
TSHB	7252	2
TSHB	7252	2
TSPAN2	10100	2
NGF	4803	2
VANGL1	81839	2
VANGL1	81839	2
CASQ2	845	2
NHLH2	4808	2
NHLH2	4808	2
SLC22A15	55356	2
MAB21L3	126868	2
ATP1A1	476	2
ATP1A1	476	2
ATP1A1	476	2
ATP1A1-AS1	84852	2
ATP1A1-AS1	84852	2
ATP1A1-AS1	84852	2
ATP1A1-AS1	84852	2
CD58	965	2
IGSF3	3321	2
IGSF3	3321	2
C1orf137	388667	2
CD2	914	2
PTGFRN	5738	2
CD101	9398	2
LOC101929099	101929099	2
TTF2	8458	2
TRIM45	80263	2
VTCN1	79679	2
VTCN1	79679	2
MAN1A2	10905	2
LOC100996263	100996263	2
FAM46C	54855	2
GDAP2	54834	2
WDR3	10885	2
SPAG17	200162	2
TBX15	6913	2
WARS2	10352	2
HAO2	51179	2
HAO2-IT1	100874270	2
HSD3B2	3284	2
HSD3B2	3284	2
HSD3B1	3283	2
HSD3BP4	128102	2
LINC00622	644242	2
ZNF697	90874	2
PHGDH	26227	2
HMGCS2	3158	2
REG4	83998	2
NBPF7	343505	2
ADAM30	11085	2
NOTCH2	4853	2
FAM72B	653820	2
HIST2H2BA	337875	2
FCGR1B	2210	2
SRGAP2-AS1	100873165	2
EMBP1	647121	2
ANKRD20A12P	100874392	2
LOC102723769	102723769	2
LINC01138	388685	2
PPIAL4G	644591	2
FAM72D	728833	2
NBPF20	100288142	2
PFN1P2	767846	2
NBPF9	400818	2
LOC653513	653513	2
PDE4DIP	9659	2
PDE4DIP	9659	2
PDE4DIP	9659	2
PDE4DIP	9659	2
PDE4DIP	9659	2
PDE4DIP	9659	2
SEC22B	9554	2
NOTCH2NL	388677	2
NBPF10	100132406	2
HFE2	148738	2
TXNIP	10628	2
POLR3GL	84265	2
ANKRD34A	284615	2
LIX1L	128077	2
RBM8A	9939	2
GNRHR2	114814	2
GNRHR2	114814	2
GNRHR2	114814	2
PEX11B	8799	2
PEX11B	8799	2
PEX11B	8799	2
ITGA10	8515	2
ANKRD35	148741	2
PIAS3	10401	2
NUDT17	200035	2
POLR3C	10623	2
RNF115	27246	2
CD160	11126	2
PDZK1	5174	2
GPR89A	653519	2
NBPF12	149013	2
LOC728989	728989	2
RNVU1-8	101447996	2
NBPF13P	644861	2
PRKAB2	5565	2
PDIA3P1	171423	2
FMO5	2330	2
CHD1L	9557	2
LINC00624	100289211	2
BCL9	607	2
ACP6	51205	2
GJA5	2702	2
GJA5	2702	2
GJA8	2703	2
GPR89B	51463	2
LOC101927468	101927468	2
NBPF14	25832	2
NBPF15	284565	2
NBPF15	284565	2
DRD5P2	1818	2
LOC645166	645166	2
LOC645166	645166	2
LOC388692	388692	2
FAM231D	644634	2
FCGR1C	100132417	2
LOC103091866	103091866	2
FCGR1A	2209	2
HIST2H2BF	440689	2
HIST2H3D	653604	2
HIST2H2BC	337873	2
HIST2H2BE	8349	2
HIST2H2AC	8338	2
HIST2H2AB	317772	2
BOLA1	51027	2
SV2A	9900	2
SV2A	9900	2
SF3B4	10262	2
MTMR11	10903	2
MTMR11	10903	2
OTUD7B	56957	2
VPS45	11311	2
VPS45	11311	2
PLEKHO1	51177	2
ANP32E	81611	2
ANP32E	81611	2
CA14	23632	2
APH1A	51107	2
C1orf54	79630	2
CIART	148523	2
MRPS21	54460	2
PRPF3	9129	2
RPRD2	23248	2
TARS2	80222	2
ECM1	1893	2
LINC00568	100874054	2
ADAMTSL4	54507	2
ADAMTSL4-AS1	574406	2
MCL1	4170	2
ENSA	2029	2
ENSA	2029	2
GOLPH3L	55204	2
HORMAD1	84072	2
CTSS	1520	2
CTSK	1513	2
ARNT	405	2
SETDB1	9869	2
CERS2	29956	2
ANXA9	8416	2
FAM63A	55793	2
FAM63A	55793	2
FAM63A	55793	2
PRUNE	58497	2
BNIPL	149428	2
C1orf56	54964	2
CDC42SE1	56882	2
MLLT11	10962	2
GABPB2	126626	2
SEMA6C	10500	2
TNFAIP8L2	79626	2
LYSMD1	388695	2
LYSMD1	388695	2
SCNM1	79005	2
TMOD4	29765	2
VPS72	6944	2
PIP5K1A	8394	2
PSMD4	5710	2
ZNF687	57592	2
PI4KB	5298	2
PI4KB	5298	2
RFX5	5993	2
SELENBP1	8991	2
PSMB4	5692	2
POGZ	23126	2
POGZ	23126	2
CGN	57530	2
TUFT1	7286	2
SNX27	81609	2
CELF3	11189	2
CELF3	11189	2
RIIAD1	284485	2
OAZ3	51686	2
MRPL9	65005	2
OAZ3	51686	2
TDRKH	11022	2
LINGO4	339398	2
RORC	6097	2
RORC	6097	2
LOC100132111	100132111	2
C2CD4D	100191040	2
THEM5	284486	2
THEM4	117145	2
S100A10	6281	2
NBPF18P	441908	2
S100A11	6282	2
TCHHL1	126637	2
TCHH	7062	2
RPTN	126638	2
HRNR	388697	2
FLG-AS1	339400	2
FLG	2312	2
FLG-AS1	339400	2
FLG2	388698	2
CRNN	49860	2
LCE5A	254910	2
CRCT1	54544	2
LCE3E	353145	2
LCE3D	84648	2
LCE3C	353144	2
LCE3B	353143	2
LCE3A	353142	2
LCE2D	353141	2
LCE2C	353140	2
LCE2B	26239	2
LCE2A	353139	2
LCE4A	199834	2
C1orf68	100129271	2
KPRP	448834	2
LCE1F	353137	2
LCE1E	353135	2
LCE1D	353134	2
LCE1C	353133	2
LCE1B	353132	2
LCE1A	353131	2
LCE6A	448835	2
SMCP	4184	2
IVL	3713	2
SPRR4	163778	2
SPRR1A	6698	2
SPRR3	6707	2
SPRR1B	6699	2
SPRR2D	6703	2
SPRR2A	6700	2
SPRR2B	6701	2
SPRR2E	6704	2
SPRR2F	6705	2
SPRR2C	6702	2
SPRR2G	6706	2
LOC101928009	101928009	2
LELP1	149018	2
PRR9	574414	2
LOR	4014	2
PGLYRP3	114771	2
PGLYRP4	57115	2
S100A9	6280	2
S100A12	6283	2
S100A8	6279	2
S100A7A	338324	2
S100A7L2	645922	2
S100A7	6278	2
S100A6	6277	2
S100A5	6276	2
S100A4	6275	2
S100A3	6274	2
S100A2	6273	2
S100A16	140576	2
S100A14	57402	2
S100A13	6284	2
S100A13	6284	2
S100A13	6284	2
S100A13	6284	2
S100A1	6271	2
CHTOP	26097	2
S100A13	6284	2
SNAPIN	23557	2
ILF2	3608	2
NPR1	4881	2
INTS3	65123	2
SLC27A3	11000	2
GATAD2B	57459	2
DENND4B	9909	2
CRTC2	200186	2
SLC39A1	27173	2
SLC39A1	27173	2
SLC39A1	27173	2
SLC39A1	27173	2
CREB3L4	148327	2
SLC39A1	27173	2
CREB3L4	148327	2
JTB	10899	2
RAB13	5872	2
RAB13	5872	2
RPS27	6232	2
NUP210L	91181	2
TPM3	7170	2
TPM3	7170	2
TPM3	7170	2
TPM3	7170	2
C1orf189	388701	2
UBAP2L	9898	2
C1orf43	25912	2
UBAP2L	9898	2
HAX1	10456	2
AQP10	89872	2
ATP8B2	57198	2
ATP8B2	57198	2
IL6R	3570	2
SHE	126669	2
TDRD10	126668	2
UBE2Q1	55585	2
CHRNB2	1141	2
ADAR	103	2
ADAR	103	2
ADAR	103	2
KCNN3	3782	2
KCNN3	3782	2
PMVK	10654	2
PBXIP1	57326	2
PYGO2	90780	2
SHC1	6464	2
SHC1	6464	2
CKS1B	1163	2
FLAD1	80308	2
LENEP	55891	2
ZBTB7B	51043	2
DCST2	127579	2
DCST1	149095	2
LOC100505666	100505666	2
ADAM15	8751	2
EFNA4	1945	2
LOC100505666	100505666	2
EFNA3	1944	2
EFNA1	1942	2
SLC50A1	55974	2
SLC50A1	55974	2
DPM3	54344	2
DPM3	54344	2
KRTCAP2	200185	2
TRIM46	80128	2
TRIM46	80128	2
MUC1	4582	2
THBS3	7059	2
MTX1	4580	2
GBAP1	2630	2
GBA	2629	2
GBA	2629	2
GBA	2629	2
FAM189B	10712	2
SCAMP3	10067	2
CLK2	1196	2
HCN3	57657	2
PKLR	5313	2
PKLR	5313	2
FDPS	2224	2
FDPS	2224	2
RUSC1	23623	2
RUSC1	23623	2
RUSC1-AS1	284618	2
RUSC1	23623	2
POU5F1P4	645682	2
ASH1L-AS1	645676	2
ASH1L	55870	2
MSTO1	55154	2
YY1AP1	55249	2
YY1AP1	55249	2
YY1AP1	55249	2
YY1AP1	55249	2
YY1AP1	55249	2
YY1AP1	55249	2
YY1AP1	55249	2
YY1AP1	55249	2
DAP3	7818	2
DAP3	7818	2
GON4L	54856	2
GON4L	54856	2
SYT11	23208	2
RIT1	6016	2
RIT1	6016	2
SCARNA4	677771	2
KIAA0907	22889	2
RXFP4	339403	2
ARHGEF2	9181	2
ARHGEF2	9181	2
SSR2	6746	2
UBQLN4	56893	2
LAMTOR2	28956	2
RAB25	57111	2
MEX3A	92312	2
LMNA	4000	2
LMNA	4000	2
LMNA	4000	2
SEMA4A	64218	2
SEMA4A	64218	2
SEMA4A	64218	2
SLC25A44	9673	2
PMF1-BGLAP	100527963	2
BGLAP	632	2
PAQR6	79957	2
SMG5	23381	2
TMEM79	84283	2
TMEM79	84283	2
C1orf85	112770	2
VHLL	391104	2
TSACC	128229	2
CCT3	7203	2
RHBG	57127	2
C1orf61	10485	2
MEF2D	4209	2
MEF2D	4209	2
IQGAP3	128239	2
TTC24	164118	2
APOA1BP	128240	2
GPATCH4	54865	2
HAPLN2	60484	2
BCAN	63827	2
NES	10763	2
CRABP2	1382	2
CRABP2	1382	2
ISG20L2	81875	2
RRNAD1	51093	2
MRPL24	79590	2
HDGF	3068	2
HDGF	3068	2
HDGF	3068	2
PRCC	5546	2
NTRK1	4914	2
SH2D2A	9047	2
SH2D2A	9047	2
INSRR	3645	2
NTRK1	4914	2
PEAR1	375033	2
LRRC71	149499	2
ARHGEF11	9826	2
ETV3L	440695	2
CYCSP52	360155	2
ETV3	2117	2
ETV3	2117	2
FCRL5	83416	2
FCRL4	83417	2
FCRL3	115352	2
FCRL2	79368	2
FCRL1	115350	2
CD5L	922	2
KIRREL	55243	2
LOC646268	646268	2
CD1D	912	2
CD1A	909	2
CD1C	911	2
CD1B	910	2
CD1E	913	2
OR10T2	128360	2
OR10K2	391107	2
OR10K1	391109	2
OR10R2	343406	2
OR6Y1	391112	2
OR6P1	128366	2
OR10X1	128367	2
OR10Z1	128368	2
SPTA1	6708	2
OR6K2	81448	2
OR6K3	391114	2
OR6K6	128371	2
OR6N1	128372	2
OR6N2	81442	2
MNDA	4332	2
PYHIN1	149628	2
IFI16	3428	2
AIM2	9447	2
CADM3	57863	2
CADM3	57863	2
CADM3-AS1	100131825	2
ACKR1	2532	2
ACKR1	2532	2
FCER1A	2205	2
OR10J3	441911	2
OR10J1	26476	2
OR10J5	127385	2
APCS	325	2
CRP	1401	2
DUSP23	54935	2
FCRL6	343413	2
FCRL6	343413	2
SLAMF8	56833	2
C1orf204	284677	2
VSIG8	391123	2
CCDC19	25790	2
TAGLN2	8407	2
TAGLN2	8407	2
TAGLN2	8407	2
IGSF9	57549	2
SLAMF9	89886	2
LINC01133	100505633	2
PIGM	93183	2
KCNJ10	3766	2
KCNJ9	3765	2
IGSF8	93185	2
IGSF8	93185	2
ATP1A2	477	2
ATP1A4	480	2
ATP1A4	480	2
CASQ1	844	2
PEA15	8682	2
LOC729867	729867	2
DCAF8	50717	2
DCAF8	50717	2
DCAF8	50717	2
PEX19	5824	2
SUMO1P3	474338	2
NCSTN	23385	2
COPA	1314	2
NHLH1	4807	2
VANGL2	57216	2
SLAMF6	114836	2
CD84	8832	2
SLAMF1	6504	2
CD48	962	2
SLAMF7	57823	2
LY9	4063	2
CD244	51744	2
ITLN1	55600	2
LOC101928372	101928372	2
ITLN2	142683	2
F11R	50848	2
TSTD1	100131187	2
USF1	7391	2
USF1	7391	2
ARHGAP30	257106	2
PVRL4	81607	2
KLHDC9	126823	2
KLHDC9	126823	2
NIT1	4817	2
PFDN2	5202	2
NIT1	4817	2
NIT1	4817	2
DEDD	9191	2
DEDD	9191	2
UFC1	51506	2
USP21	27005	2
PPOX	5498	2
B4GALT3	8703	2
ADAMTS4	9507	2
NDUFS2	4720	2
NDUFS2	4720	2
FCER1G	2207	2
APOA2	336	2
TOMM40L	84134	2
NR1I3	9970	2
PCP4L1	654790	2
MPZ	4359	2
SDHC	6391	2
C1orf192	257177	2
FCGR2A	2212	2
HSPA6	3310	2
FCGR3A	2214	2
FCGR3A	2214	2
FCGR2C	9103	2
HSPA7	3311	2
FCGR3B	2215	2
FCGR3B	2215	2
FCGR3B	2215	2
FCGR2B	2213	2
RPL31P11	641311	2
FCRLA	84824	2
FCRLB	127943	2
FCRLB	127943	2
DUSP12	11266	2
ATF6	22926	2
OLFML2B	25903	2
NOS1AP	9722	2
NOS1AP	9722	2
C1orf111	284680	2
C1orf226	400793	2
C1orf226	400793	2
SH2D1B	117157	2
UHMK1	127933	2
UHMK1	127933	2
UAP1	6675	2
DDR2	4921	2
HSD17B7	51478	2
C1orf110	339512	2
RGS4	5999	2
RGS4	5999	2
RGS4	5999	2
RGS4	5999	2
LOC101928404	101928404	2
RGS5	8490	2
RGS5	8490	2
NUF2	83540	2
LOC100422212	100422212	2
PBX1	5087	2
LOC100505795	100505795	2
LMX1A	4009	2
LMX1A	4009	2
RXRG	6258	2
RXRG	6258	2
LRRC52	440699	2
LOC400794	400794	2
MGST3	4259	2
ALDH9A1	223	2
LOC440700	440700	2
TMCO1	54499	2
UCK2	7371	2
FAM78B	149297	2
FMO9P	116123	2
POGK	57645	2
TADA1	117143	2
ILDR2	387597	2
MAEL	84944	2
MAEL	84944	2
GPA33	10223	2
DUSP27	92235	2
LINC01363	101928484	2
POU2F1	5451	2
POU2F1	5451	2
POU2F1	5451	2
CD247	919	2
CREG1	8804	2
RCSD1	92241	2
MPZL1	9019	2
ADCY10	55811	2
MPC2	25874	2
DCAF6	55827	2
MPC2	25874	2
GPR161	23432	2
GPR161	23432	2
GPR161	23432	2
GPR161	23432	2
TIPRL	261726	2
SFT2D2	375035	2
ANKRD36BP1	84832	2
TBX19	9095	2
LOC100505918	100505918	2
XCL2	6846	2
XCL1	6375	2
DPT	1805	2
LINC00626	79100	2
LINC00970	101978719	2
ATP1B1	481	2
BLZF1	8548	2
NME7	29922	2
CCDC181	57821	2
SLC19A2	10560	2
F5	2153	2
SELP	6403	2
SELL	6402	2
SELL	6402	2
SELE	6401	2
METTL18	92342	2
C1orf112	55732	2
SCYL3	57147	2
KIFAP3	22920	2
KIFAP3	22920	2
METTL11B	149281	2
LINC01142	284688	2
GORAB	92344	2
PRRX1	5396	2
MROH9	80133	2
MROH9	80133	2
FMO3	2328	2
FMO6P	388714	2
FMO2	2327	2
FMO1	2326	2
FMO1	2326	2
FMO4	2329	2
TOP1P1	7151	2
PRRC2C	23215	2
MYOC	4653	2
VAMP4	8674	2
METTL13	51603	2
DNM3	26052	2
DNM3OS	100628315	2
C1orf105	92346	2
PIGC	5279	2
SUCO	51430	2
SUCO	51430	2
FASLG	356	2
TNFSF18	8995	2
TNFSF4	7292	2
TNFSF4	7292	2
LOC100506023	100506023	2
PRDX6	9588	2
SLC9C2	284525	2
LOC730159	730159	2
ANKRD45	339416	2
KLHL20	27252	2
CENPL	91687	2
CENPL	91687	2
DARS2	55157	2
GAS5-AS1	100506046	2
GAS5	60674	2
ZBTB37	84614	2
SERPINC1	462	2
RC3H1	149041	2
LOC102724601	102724601	2
RABGAP1L	9910	2
GPR52	9293	2
RABGAP1L	9910	2
RABGAP1L	9910	2
RABGAP1L	9910	2
LOC101928696	101928696	2
RABGAP1L	9910	2
CACYBP	27101	2
CACYBP	27101	2
MRPS14	63931	2
TNN	63923	2
KIAA0040	9674	2
KIAA0040	9674	2
TNR	7143	2
SCARNA3	677679	2
RFWD2	64326	2
PAPPA2	60676	2
ASTN1	460	2
BRINP2	57795	2
LOC101928778	101928778	2
SEC16B	89866	2
LOC730102	730102	2
RASAL2	9462	2
RASAL2-AS1	100302401	2
RASAL2	9462	2
TEX35	84066	2
C1orf220	400798	2
RALGPS2	55103	2
ANGPTL1	9068	2
FAM20B	9917	2
TOR3A	64222	2
ABL2	27	2
ABL2	27	2
SOAT1	6646	2
AXDND1	126859	2
AXDND1	126859	2
NPHS2	7827	2
TDRD5	163589	2
TDRD5	163589	2
TDRD5	163589	2
TDRD5	163589	2
FAM163A	148753	2
TOR1AIP2	163590	2
TOR1AIP1	26092	2
CEP350	9857	2
QSOX1	5768	2
FLJ23867	200058	2
LHX4	89884	2
LHX4-AS1	100527964	2
ACBD6	84320	2
XPR1	9213	2
KIAA1614	57710	2
STX6	10228	2
MR1	3140	2
IER5	51278	2
GM140	100287948	2
CACNA1E	777	2
ZNF648	127665	2
LINC01344	400799	2
GLUL	2752	2
GLUL	2752	2
TEDDM1	127670	2
LINC00272	388719	2
RGSL1	353299	2
RNASEL	6041	2
RGS16	6004	2
LOC284648	284648	2
RGS8	85397	2
NPL	80896	2
DHX9	1660	2
SHCBP1L	81626	2
LAMC1	3915	2
LAMC2	3918	2
NMNAT2	23057	2
NMNAT2	23057	2
SMG7-AS1	284649	2
SMG7	9887	2
NCF2	4688	2
NCF2	4688	2
ARPC5	10092	2
RGL1	23179	2
APOBEC4	403314	2
COLGALT2	23127	2
TSEN15	116461	2
C1orf21	81563	2
EDEM3	80267	2
FAM129A	116496	2
RNF2	6045	2
TRMT1L	81627	2
SWT1	54823	2
TRMT1L	81627	2
SWT1	54823	2
IVNS1ABP	10625	2
GS1-279B7.1	100288079	2
LINC01350	101929093	2
HMCN1	83872	2
PRG4	10216	2
RNU6-72P	100873775	2
TPR	7175	2
C1orf27	54953	2
OCLM	10896	2
PDC	5132	2
PDC	5132	2
PTGS2	5743	2
PLA2G4A	5321	2
BRINP3	339479	2
LINC01351	101929120	2
LINC01351	101929120	2
LOC440704	440704	2
RGS18	64407	2
RGS21	431704	2
RGS1	5996	2
RGS13	6003	2
RGS2	5997	2
UCHL5	51377	2
TROVE2	6738	2
TROVE2	6738	2
UCHL5	51377	2
GLRX2	51022	2
GLRX2	51022	2
GLRX2	51022	2
CDC73	79577	2
B3GALT2	8707	2
KCNT2	343450	2
CFH	3075	2
CFHR3	10878	2
CFHR1	3078	2
CFHR4	10877	2
CFHR2	3080	2
CFHR5	81494	2
F13B	2165	2
ASPM	259266	2
ZBTB41	360023	2
CRB1	23418	2
CRB1	23418	2
DENND1B	163486	2
C1orf53	388722	2
LHX9	56956	2
LHX9	56956	2
NEK7	140609	2
ATP6V1G3	127124	2
PTPRC	5788	2
LINC01222	102800316	2
NR5A2	2494	2
NR5A2	2494	2
LINC00862	554279	2
ZNF281	23528	2
KIF14	9928	2
LOC101929224	101929224	2
DDX59	83479	2
CAMSAP2	23271	2
GPR25	2848	2
C1orf106	55765	2
C1orf106	55765	2
KIF21B	23046	2
CACNA1S	779	2
ASCL5	647219	2
TMEM9	252839	2
TMEM9	252839	2
IGFN1	91156	2
PKP1	5317	2
TNNT2	7139	2
LAD1	3898	2
TNNI1	7135	2
PHLDA3	23612	2
CSRP1	1465	2
CSRP1	1465	2
CSRP1	1465	2
RPS10P7	376693	2
NAV1	89796	2
NAV1	89796	2
RNU6-79P	100873779	2
IPO9	55705	2
IPO9-AS1	100873949	2
SHISA4	149345	2
SHISA4	149345	2
LMOD1	25802	2
TIMM17A	10440	2
RNPEP	6051	2
ELF3	1999	2
GPR37L1	9283	2
ARL8A	127829	2
PTPN7	5778	2
PTPN7	5778	2
PTPRVP	148713	2
LGR6	59352	2
LGR6	59352	2
LGR6	59352	2
UBE2T	29089	2
PPP1R12B	4660	2
PPP1R12B	4660	2
PPP1R12B	4660	2
SYT2	127833	2
SYT2	127833	2
KDM5B	10765	2
PCAT6	100506696	2
LOC641515	641515	2
LOC148709	148709	2
RABIF	5877	2
KLHL12	59349	2
ADIPOR1	51094	2
ADIPOR1	51094	2
ADIPOR1	51094	2
CYB5R1	51706	2
LOC100506747	100506747	2
TMEM183A	92703	2
TMEM183B	653659	2
PPFIA4	8497	2
MYOG	4656	2
ADORA1	134	2
MYBPH	4608	2
CHI3L1	1116	2
CHIT1	1118	2
LINC01353	100506775	2
LINC01353	100506775	2
LINC01136	730227	2
BTG2	7832	2
FMOD	2331	2
PRELP	5549	2
OPTC	26254	2
ATP2B4	493	2
LINC00260	84719	2
LAX1	54900	2
LAX1	54900	2
ZC3H11A	9877	2
ZBED6	100381270	2
SNRPE	6635	2
LINC00303	284573	2
SOX13	9580	2
ETNK2	55224	2
REN	5972	2
KISS1	3814	2
GOLT1A	127845	2
PLEKHA6	22874	2
LINC00628	127841	2
PPP1R15B	84919	2
PIK3C2B	5287	2
MDM4	4194	2
LRRN2	10446	2
LRRN2	10446	2
NFASC	23114	2
NFASC	23114	2
CNTN2	6900	2
TMEM81	388730	2
RBBP5	5929	2
DSTYK	25778	2
TMCC2	9911	2
TMCC2	9911	2
TMCC2	9911	2
TMCC2	9911	2
NUAK2	81788	2
KLHDC8A	55220	2
KLHDC8A	55220	2
LEMD1-AS1	284576	2
LEMD1	93273	2
BLACAT1	101669762	2
CDK18	5129	2
LOC284578	284578	2
MFSD4	148808	2
ELK4	2005	2
SLC45A3	85414	2
NUCKS1	64710	2
RAB29	8934	2
SLC41A1	254428	2
PM20D1	148811	2
LOC284581	284581	2
SLC26A9	115019	2
FAM72A	729533	2
AVPR1B	553	2
C1orf186	440712	2
CTSE	1510	2
SRGAP2C	653464	2
IKBKE	9641	2
RASSF5	83593	2
RASSF5	83593	2
EIF2D	1939	2
DYRK3	8444	2
MAPKAPK2	9261	2
IL10	3586	2
IL19	29949	2
IL19	29949	2
IL20	50604	2
IL24	11009	2
FAIM3	9214	2
FAIM3	9214	2
PIGR	5284	2
FCAMR	83953	2
C1orf116	79098	2
YOD1	55432	2
YOD1	55432	2
PFKFB2	5208	2
C4BPB	725	2
C4BPB	725	2
C4BPB	725	2
C4BPA	722	2
CD55	1604	2
CR2	1380	2
CR1	1378	2
CR1L	1379	2
CD46	4179	2
LOC148696	148696	2
CD34	947	2
PLXNA2	5362	2
CAMK1G	57172	2
LAMB3	3914	2
LAMB3	3914	2
LAMB3	3914	2
G0S2	50486	2
HSD11B1	3290	2
HSD11B1	3290	2
TRAF3IP3	80342	2
TRAF3IP3	80342	2
C1orf74	148304	2
IRF6	3664	2
DIEXF	27042	2
SYT14	255928	2
SERTAD4	56256	2
SERTAD4-AS1	574036	2
HHAT	55733	2
HHAT	55733	2
HHAT	55733	2
KCNH1	3756	2
RCOR3	55758	2
RCOR3	55758	2
TRAF5	7188	2
TRAF5	7188	2
TRAF5	7188	2
LINC00467	84791	2
RD3	343035	2
SLC30A1	7779	2
NEK2	4751	2
LPGAT1	9926	2
DTL	51514	2
INTS7	25896	2
PPP2R5A	5525	2
PPP2R5A	5525	2
TMEM206	55248	2
TMEM206	55248	2
NENF	29937	2
ATF3	467	2
ATF3	467	2
ATF3	467	2
FAM71A	149647	2
BATF3	55509	2
NSL1	25936	2
TATDN3	128387	2
SPATA45	149643	2
FLVCR1-AS1	642946	2
FLVCR1	28982	2
VASH2	79805	2
ANGEL2	90806	2
RPS6KC1	26750	2
LINC00538	100861504	2
PROX1	5629	2
PROX1	5629	2
SMYD2	56950	2
PTPN14	5784	2
CENPF	1063	2
KCNK2	3776	2
KCNK2	3776	2
KCTD3	51133	2
USH2A	7399	2
ESRRG	2104	2
ESRRG	2104	2
ESRRG	2104	2
ESRRG	2104	2
ESRRG	2104	2
ESRRG	2104	2
ESRRG	2104	2
ESRRG	2104	2
GPATCH2	55105	2
SPATA17	128153	2
LINC00210	100885798	2
LOC101929631	101929631	2
RRP15	51018	2
TGFB2	7042	2
